imdb_score,movie_facebook_likes,duration,num_user_for_reviews,director_facebook_likes,title_year,color
7,0,92,289,221,1996,Color
6.1,0,90,985,108,2001,Color
6.9,0,90,181,65,1989,Color
7.5,0,153,138,82,1968,Color
7.3,48000,124,266,108,2011,Color
6.5,227,82,38,6,2001,Color
6.2,0,107,193,750,1985,Color
6.7,0,75,437,73,1985,Color
6,20000,97,155,19,2016,Color
6.3,16000,80,319,66,2010,Color
5.8,981,85,66,7,2002,Color
6.1,29000,97,183,482,2015,Color
6.9,0,109,109,78,1985,Color
5.4,0,140,96,32,1992,Color
6.7,0,90,129,6,2008,Color
7.4,10000,130,1015,0,1999,Color
5.6,744,98,147,7,2002,Color
6.5,0,101,121,287,1983,Color
6.5,0,114,201,9,1989,Color
5.8,368,100,26,322,1994,Color
5,720,85,217,21,2002,Color
5.5,0,103,151,27,2006,Color
6.5,0,100,247,4,1998,Color
7.2,10000,114,308,0,1983,Color
7.3,21000,102,6,38,2016,Color
5.2,13000,97,126,11,2015,Color
5.7,0,116,48,70,2012,Color
4.7,0,96,371,9,2001,Color
5.9,15000,98,330,58,2009,Color
6.8,683,105,280,500,2006,Color
5.9,331,123,35,5,1993,Black and White
5.3,0,107,90,17,1985,Color
6,997,112,75,92,2005,Color
7.7,5000,93,640,0,1998,Color
4.4,13000,97,944,25,2010,Color
6.6,21000,122,100,108,2015,Color
6.7,851,101,24,22,2008,Color
5.5,767,100,104,15,2005,Color
6.5,720,129,30,0,1990,Color
6.2,0,81,518,176,2002,Color
7.1,11000,96,248,31,1990,Color
6.1,0,84,540,36,2003,Color
7.1,680,100,78,394,1980,Color
6,328,110,131,164,1999,Color
7.4,27000,130,261,337,2012,Color
5.9,441,84,73,134,2007,Color
4.1,0,106,68,293,2013,Color
5.8,0,89,59,23,2009,Color
5.9,227,76,43,14,2002,Color
7,17000,99,216,64,2011,Color
6.8,808,96,234,47,2005,Color
7.4,1000,104,28,28,1997,Color
7.1,15000,108,279,0,2015,Color
7,1000,108,148,2,2005,Color
5.8,0,87,180,13,2001,Color
7.8,16000,89,621,406,1999,Color
6.5,0,97,321,31,1999,Color
7,20000,106,147,13000,2014,Color
6.3,0,100,481,532,1998,Color
5.3,0,89,75,18,2004,Color
6.8,0,114,178,0,1984,Color
5.5,0,95,125,434,2010,Color
7.4,0,97,203,350,2002,Color
4.3,25000,94,352,0,2013,Color
5.2,518,95,53,4,2008,Color
6.7,25000,101,221,63,2012,Black and White
6.3,0,87,85,44,2011,Color
7.9,0,40,173,,,Color
8.6,35000,101,1420,194,1998,Black and White
6.1,14000,82,99,87,2012,Color
5.8,49,74,26,0,2004,Color
7.7,0,130,247,63,1998,Color
8,0,112,414,0,1999,Color
5.6,398,96,92,9,2002,Color
6.7,0,89,119,0,2013,Color
6.6,0,100,143,0,2007,Color
4.2,425,78,31,13,1981,Color
6.6,0,121,57,57,2014,Color
4.1,0,85,79,49,2001,Color
7.3,0,120,205,0,2006,Color
7.1,0,106,100,102,2015,Color
6.5,0,83,112,157,2011,Color
7,0,120,114,64,2009,Color
5.5,0,111,122,60,2012,Color
6.6,561,100,88,34,1993,Color
7.1,944,89,240,0,1999,Color
7.9,18000,115,1624,549,2004,Color
7.1,345,135,181,25,2000,Color
5.6,208,92,37,4,1987,Color
7.3,0,120,175,108,2006,Color
3.3,0,97,64,105,2011,Color
6.5,1000,135,186,0,2000,Color
4.8,10000,93,127,4,2016,Color
5.2,106,118,21,76,1981,Color
6.3,0,97,96,387,2014,Color
7.2,0,98,81,129,2011,Color
6.8,0,98,213,0,2002,Color
5.7,242,101,91,3,2000,Color
7.2,0,132,103,41,2002,Color
6.9,20000,106,144,34,2012,Color
6.3,533,168,110,53,2006,Color
6.2,795,87,150,0,2000,Color
6.7,12000,98,216,607,2011,Color
6.5,0,96,88,17,2009,Color
7.2,0,104,83,23,2003,Color
5.3,319,93,46,0,2007,Color
6.7,0,95,117,0,2007,Color
6.2,74,119,40,0,1998,Color
3.6,725,89,215,0,2002,Color
5.7,883,107,112,0,2008,Color
7.3,0,85,243,0,2001,Black and White
5,952,93,226,787,2003,Color
6.6,33,101,21,324,1997,Color
6.6,5000,103,37,593,2014,Color
6.8,85,101,14,163,1997,Color
6.2,12000,123,118,0,2011,Color
7.3,345,111,56,24,2004,Color
6.2,117,86,44,302,2001,Color
6.9,0,99,129,800,2009,Color
6.6,0,90,194,76,2006,Color
6.3,661,82,119,216,2005,Color
7,0,110,56,26,2010,Color
3.3,321,83,103,3,1994,Color
6.7,503,128,3,11,2010,Color
6.2,874,125,3,21,2013,Color
6.5,0,97,18,53,2014,Color
3.5,89,86,85,71,1997,Color
5.5,370,91,11,7,2009,Color
5.9,1000,90,20,0,2009,Color
4.7,546,90,23,8,2009,Color
4.2,58,94,4,50,2008,Color
5.2,0,112,57,93,2015,Color
5.2,402,85,10,7,2009,Color
3.9,160,93,34,7,2007,Color
6.1,0,104,94,275,2008,Color
5.8,0,94,89,10,2010,Color
6.7,376,85,68,0,2004,Color
5.7,509,99,82,71,2007,Color
4.5,0,91,11,8,2011,Color
6.9,0,117,38,13,2008,Color
4.8,186,85,2,0,2014,Color
6.3,589,106,31,261,2008,Color
6.9,1000,81,7,4,2013,Color
5.4,695,100,16,98,2010,Color
3.8,486,90,60,110,2009,Color
7,746,116,27,24,2007,Color
5.2,119,84,3,5,2010,Color
7.3,0,135,74,419,2008,Color
4.6,0,84,75,36,2013,Color
6.5,850,89,27,3,2010,Color
6.8,0,107,220,99,2009,Color
6.7,957,144,165,0,2005,Color
6.1,0,98,84,41,2000,Color
5.2,0,94,42,9,2014,Color
6.9,0,117,267,43,1967,Color
6,1000,102,12,7,2014,Color
7.9,33000,127,190,0,2012,Color
4.5,616,98,114,17,1988,Color
5.1,898,88,26,6,2015,Color
7.6,0,197,344,176,1963,Color
7.6,0,121,228,0,2006,Color
6.7,0,90,147,0,1981,Color
6.1,0,89,54,100,2009,Color
7.5,0,104,88,12,1995,Color
5.3,0,94,38,43,2015,
6,0,90,106,116,2010,Color
7.1,50000,130,551,3000,2011,Color
7.5,10000,92,80,25,2011,Color
6.9,12000,176,286,147,2012,Color
8.5,23000,116,1110,0,1979,Color
7.5,0,88,826,365,1974,Color
6.6,0,106,129,50,2010,Color
8,0,181,150,278,1971,Color
7,0,130,275,92,1965,Color
5.8,0,93,76,33,2011,Color
7.3,0,110,29,798,2010,Color
6.8,0,123,70,473,1996,Color
6.7,0,120,79,92,1999,Color
6.5,0,87,281,85,1988,Color
8,0,123,429,909,2007,Color
6.5,15000,103,244,65,2014,Color
4.9,580,91,173,0,2000,Color
7.1,0,88,316,8,2004,Color
7,1000,126,370,37,2000,Color
7,0,120,246,46,2000,Color
7.5,0,116,159,644,1983,Color
4.5,0,94,278,17,2006,Color
5.5,266,85,26,2,2004,Color
7.7,0,137,108,0,1989,Color
7.2,0,114,127,84,2007,Color
4.8,419,76,41,17,2003,Color
6.7,1000,119,327,188,2000,Color
7,838,99,238,23,2002,Color
6.5,0,79,52,157,1994,Color
7.4,0,114,81,6,2006,Color
3.5,748,30,54,,,Color
5.7,0,91,56,12,1984,Color
6.2,313,95,27,49,2007,Color
5.7,215,103,63,38,2005,Color
6.4,1000,92,76,26,2008,Color
7,0,124,314,162,1998,Color
7.7,0,156,24,43,2016,Color
5.4,0,84,21,64,2011,Color
6.6,124,300,47,6,2001,Color
6.1,375,120,45,930,1990,Color
6.1,348,98,1,0,2014,Color
7.6,484,121,94,608,2002,Color
6.2,0,97,14,3,2009,Color
6.6,135,86,6,11,2006,Color
7.3,0,45,44,28,2008,Color
4.2,128,97,45,0,2005,Color
7.1,0,102,44,11,2009,Color
6,120,105,14,25,2009,Color
6.5,3000,103,42,6,2009,Color
6.5,0,93,93,4,1986,Color
5.7,0,76,64,4,2010,Color
6.1,458,90,57,3,2004,Color
7.1,0,122,39,8,2010,Color
7.3,0,127,33,236,2011,Color
6.5,0,84,196,8,2007,Color
7.9,2000,23,73,,,Color
5.7,0,96,38,3,2014,Color
7.2,19000,97,339,541,1987,Color
7.3,0,112,226,108,2009,Color
6.9,1000,125,52,43,1979,Color
5,0,96,41,68,2013,Color
5.9,0,98,186,35,1968,Color
6.7,278,92,14,8,1990,Color
7.3,0,103,441,729,1999,Color
7.6,0,122,117,300,2006,Color
6.5,8000,101,116,17,2015,Color
2.1,0,104,308,170,2001,Color
5.3,0,101,57,14,2013,Color
7.2,387,135,17,0,2003,Color
7,0,119,110,319,2009,Color
8,27000,128,235,160,2010,Color
6.9,18000,106,312,78,2013,Color
7.1,196,126,140,407,1999,Color
7.3,341,128,47,11,2007,Color
7.5,0,127,222,644,2006,Color
6.9,0,160,102,0,2013,Color
7.2,1000,171,90,54,1951,Color
6.7,8000,150,259,163,2008,Color
6,467,122,159,11,2006,Color
8.9,45000,178,2195,16000,1994,Color
7.7,0,95,92,21,1979,Color
7.9,65000,117,552,66,2014,Color
5.6,713,119,201,422,2004,Color
8,15000,174,406,338,1965,Color
6.2,0,111,99,2000,1984,Color
7.9,15000,101,889,36,2006,Color
8.1,24000,89,584,0,1986,Color
7.6,11000,113,1441,0,2002,Color
3.5,0,95,247,548,2004,Color
7.6,0,112,142,152,1979,Color
6.5,0,109,60,44,2002,Color
5.6,559,108,14,0,1996,Color
7.7,40000,100,378,129,2011,Color
5.2,0,90,148,5,2008,Color
6.1,0,94,100,19,2014,Color
5,495,93,48,2,1981,Color
7.8,240,80,6,2,2016,Color
7.4,0,111,165,0,1993,Color
6.8,0,142,452,13,1969,Color
7.1,0,60,25,,,Color
6.4,0,107,271,0,1994,Color
5.7,0,91,147,13,1999,Color
7.5,0,112,172,3,2006,Color
6.7,0,82,164,33,1998,Color
5.6,0,97,78,3,2009,Color
7.6,18000,102,1061,126,2000,Color
6.5,938,93,298,44,2002,Color
7,758,116,90,31,2006,Color
6.3,0,138,188,78,2009,Color
6.4,638,117,25,133,2009,Color
7.1,12000,93,142,132,2013,Color
7.1,19000,92,264,87,2010,Color
6.5,160,110,11,10,1994,Color
6.9,0,92,339,54,2000,Black and White
5.4,0,104,32,18,2011,Color
4.9,125,98,55,198,1996,Color
5.1,77,89,34,15,1999,Color
5.3,859,92,86,26,2000,Color
7.5,788,140,86,133,1992,Color
8.3,18000,60,85,,,Color
7.3,0,90,140,26,2015,Color
7.3,0,129,141,608,2010,Color
7.1,0,111,162,341,2002,Color
6,0,79,102,73,1991,Color
6.6,515,104,109,71,1998,Color
7.2,20000,101,150,16,2010,Color
7.2,0,113,73,13,2010,Color
6.9,429,92,34,14,2007,Color
6.8,0,106,37,23,1997,Color
4,79,98,15,136,1983,Color
7.7,11000,75,71,45,2009,Color
7.4,43000,104,182,109,2013,Color
6.5,412,108,110,12,2005,Color
6.4,226,99,48,30,2007,Color
7.2,434,180,12,0,2012,Color
5.6,494,109,79,200,2003,Color
6.3,75,111,27,2,1998,Color
6.8,0,93,98,8,2006,Black and White
5.5,143,99,27,387,2005,Color
6.9,0,98,86,36,2010,Color
6,3000,95,107,3,2008,Color
7.7,0,142,33,,,Color
6.4,294,107,34,53,2006,Color
6.6,532,102,58,346,2004,Color
5.3,675,97,11,43,2014,Color
8.1,0,124,430,78,1988,Color
5.9,0,97,31,17,2007,Color
7.7,520,124,31,2,2005,Color
4.6,438,96,24,2,2014,Color
5.1,81,114,2,29,2013,Color
6.9,0,90,149,21,2005,Color
8,205,104,5,78,2016,Color
6.8,0,102,288,341,2003,Color
5.4,0,93,13,16,2013,Color
6.5,999,90,43,73,1989,Color
4.2,689,106,14,155,2016,Color
7.4,3000,99,134,78,1989,Color
6.9,508,115,30,88,1997,Color
6.7,0,89,81,7,1995,Color
7.3,2000,101,19,2,2014,Color
7.6,0,92,323,655,2005,Color
5.4,0,94,384,0,2007,Color
7.3,12000,100,237,92,2009,Color
6.4,1000,106,268,14,2005,Color
6,345,109,61,62,1984,Color
7.2,1000,105,214,248,2002,Color
6,0,102,83,329,2002,Color
3.1,140,97,20,18,2008,Color
6.9,31,118,33,0,2004,Color
6.2,0,92,106,406,2009,Color
5.5,655,112,95,119,2003,Color
6.9,26,103,26,27,2001,Color
6.3,0,93,150,187,2003,Color
4.8,223,101,3,22,2012,Color
6.7,0,113,98,127,2011,Color
5.6,389,95,4,20,2012,Color
5.4,108,153,37,5,2007,Color
8,14000,89,158,10,2007,Color
5.7,0,92,69,287,2009,Color
7.6,25000,107,96,23,2008,Color
7,0,118,73,0,2016,Color
7.2,0,97,224,12,2009,Color
3.5,129,100,206,0,1999,Color
7.5,10000,96,881,655,2007,Color
5.1,0,104,29,249,2015,Color
6.7,0,120,276,82,1971,Color
9.2,43000,175,2238,0,1972,Color
6.1,0,95,128,213,1983,Color
7.7,40000,95,494,464,2009,Color
7.6,0,121,241,319,1993,Color
6.1,54000,110,281,0,2012,Color
4.9,2000,96,369,474,2003,Color
6.8,0,121,251,82,1973,Color
7,0,95,149,13,2000,Color
7.2,0,112,168,20,2008,Color
5.7,0,112,59,70,2011,Color
7.5,0,93,526,0,2005,Black and White
7.4,0,110,416,152,2005,Color
7.2,0,104,202,0,1995,Color
9,61000,53,173,,,Color
6.8,0,119,242,23,1976,Color
6.8,2000,125,258,82,1974,Color
5.2,978,96,65,22,1988,Color
7.2,10000,100,1100,197,2005,Color
7.5,407,46,13,0,2000,Color
4,0,89,120,14,2014,Color
6.8,824,92,105,737,1996,Color
6.9,0,109,687,0,2005,Color
8.2,6000,44,665,,,Color
7.3,23000,103,89,44,2015,Color
6.1,375,95,29,48,1999,Color
6,0,105,922,0,2003,Black and White
4.1,44,79,21,0,1978,Color
7,10000,106,324,1000,2009,Color
7.1,0,100,97,11,2009,Color
6.2,0,103,79,49,1989,Color
6.9,0,116,37,107,2014,Color
7.6,16000,99,247,192,2009,Color
7.6,0,164,308,17000,1988,Color
6.4,0,96,100,30,1999,Color
6.2,0,122,276,98,2004,Color
7.5,0,94,249,176,2002,Color
2,446,93,46,70,2007,Color
6.2,0,96,75,6,1992,Color
7.7,0,60,83,,,Color
6.5,650,113,85,7,2001,Color
7.4,0,60,160,,,Color
7.9,2000,192,119,147,2004,Color
6.8,0,99,119,342,2008,Color
6.3,0,91,126,157,2010,Color
6.3,157,100,20,0,1999,Color
6.6,357,105,147,261,2002,Color
6.4,3000,99,106,60,2006,Color
7.5,38000,112,301,159,2011,Color
5.8,962,100,34,0,2013,Color
6.5,797,99,12,2,2009,Color
4.8,168,100,16,161,1983,Color
7.2,0,125,65,127,2009,Color
6.3,122,107,26,6,1977,Color
7,0,107,78,8,1993,Color
6.3,0,97,198,0,2010,Color
5.3,0,105,72,10,2009,Color
2.3,724,95,62,43,1998,Color
7.1,19000,106,99,58,2010,Color
6.2,0,93,66,47,2013,Color
6.2,0,103,290,835,2002,Color
6.7,97,96,25,5,2002,Color
6.5,0,103,25,6,2015,Color
5.9,916,108,29,30,2010,Color
6.7,1000,177,28,23,2013,Black and White
6,694,118,38,0,2010,Color
6.9,311,97,50,554,2005,Color
7.9,16000,102,876,78,1999,Black and White
5.3,55,92,1,4,2014,Color
4.8,0,88,70,0,2011,Color
5.3,453,80,9,0,2012,Color
6,41,45,6,24,2014,
7.3,0,115,138,16000,1985,Color
7.4,389,97,42,49,2008,Color
7.7,10000,102,408,0,1993,Color
4.8,586,111,162,197,2007,Color
7.2,187,96,6,16,2016,Color
5.8,0,94,38,0,2015,Color
7.3,687,125,51,4,1999,Color
7,1000,108,129,3,2005,Color
6.4,413,101,65,0,2003,Color
5.6,10000,101,160,13,2012,Color
8.2,37000,139,156,777,2010,Color
6.5,282,125,21,125,2003,Color
6.4,663,88,31,11,2009,Color
8.1,11000,115,107,294,2007,Color
5.4,45000,99,291,40,2014,Color
6.3,479,88,31,3,2009,Color
7.8,0,112,183,309,1991,Color
6.8,0,108,63,7,1987,Color
7.2,337,107,33,0,1981,Color
7.1,0,104,201,0,1980,Color
6.2,391,108,54,208,1993,Color
7.3,0,102,418,218,1999,Color
5.9,515,88,166,132,2006,Color
7.2,0,115,171,338,1971,Color
3.6,342,91,160,38,1999,Color
7.7,802,141,84,11,2001,Color
7.3,23000,101,375,0,2011,Color
7.4,0,105,263,905,2004,Color
6.6,19,100,21,0,2005,Color
6.9,12000,116,119,129,2013,Color
6.8,1000,97,135,15,2004,Color
7.3,260,106,35,19,2000,Color
7.2,0,105,92,38,2009,Color
6.5,830,102,18,9,2010,Color
7.7,13000,122,143,210,2007,Black and White
8.1,13000,107,692,0,1984,Color
7.7,11000,121,225,31,2003,Black and White
7.6,0,98,75,0,2009,Color
7.3,0,108,300,228,1985,Color
8.7,0,55,25,,,Color
7.2,0,123,434,0,1995,Color
7.2,13000,110,350,116,1978,Color
8.1,9000,120,505,0,1986,Color
7.5,0,122,1416,909,2004,Color
8.1,0,110,309,131,1969,Color
7.8,0,139,259,55,1964,Color
7.8,0,124,283,0,1980,Color
7.6,0,152,316,34,1961,Color
7.4,0,98,250,11000,1980,Color
6.3,478,106,43,10,2001,Color
6.9,990,106,50,44,1999,Color
8.6,28000,106,1182,0,1995,Color
5.1,1000,89,227,81,1989,Black and White
6.4,0,94,258,12,2002,Color
7.9,10000,109,547,0,2008,Color
6.9,403,144,87,54,1946,Color
7.5,0,90,340,378,2000,Color
7.2,0,106,284,0,1981,Color
5.8,624,121,38,0,1988,Color
2.9,256,89,32,0,2007,Color
6.2,355,86,70,472,1997,Color
7.3,0,91,272,378,2003,Color
6.2,0,104,73,80,1988,Color
8.2,11000,,44,,,Color
6.8,0,99,278,29,1998,Color
6.1,985,98,52,38,1995,Color
7.7,0,121,351,162,2006,Color
5.2,926,96,287,2,1989,Color
6.8,15000,99,136,0,2011,Color
6.5,28,42,5,0,2008,Color
7,0,122,148,0,2000,Color
5.9,0,101,182,112,1999,Color
7.1,21000,102,130,49,2012,Color
5.5,9000,84,70,4,2012,Color
7.4,0,104,101,20,2009,Color
7.3,17000,96,131,51,2011,Color
4.6,422,94,78,0,2008,Color
7.2,0,90,520,0,1999,Color
7,915,97,160,39,1998,Color
5.1,985,90,73,138,2009,Color
6.7,0,106,93,0,2014,Color
5.3,901,96,190,3,1999,Color
8.4,0,44,315,,,Color
7.8,0,95,231,263,2001,Color
6.7,0,99,50,23,1993,Color
5.4,84,93,5,10,2015,Color
7.2,0,99,190,53,2003,Color
5.8,289,95,105,8,2001,Color
6.4,29,84,78,5,2001,Color
8,0,144,287,541,1969,Color
7,0,99,75,129,2008,Color
7,643,110,50,735,1979,Black and White
6.7,605,97,111,159,2002,Color
3.8,125,107,16,0,1991,Color
5.7,0,90,29,11,2010,Color
6.6,52,104,36,324,2003,Color
6.7,0,96,50,19,2009,Color
6.1,0,104,22,61,2011,
6.2,224,97,29,781,2006,Color
6.2,30,107,34,11,2001,Color
7.4,733,117,44,160,1977,Color
4.7,850,85,37,0,2008,Color
8.3,570,152,29,194,2006,Black and White
7.2,0,85,133,9,2003,Color
5.8,176,76,38,17,1994,Color
5.9,275,87,17,2,2009,Color
6.3,0,95,86,24,2012,Color
7.2,1000,101,19,24,2009,Color
5.4,0,90,39,58,2011,Color
8.2,0,240,50,,,Color
7.3,0,89,228,0,1983,Color
7.3,0,111,149,82,2002,Color
5.8,0,86,21,4,2014,Color
7.1,0,103,37,12,2008,Color
6.5,0,90,11,139,2012,
7.9,0,133,124,287,1964,Black and White
5.4,543,88,8,0,2012,Color
7.1,0,111,214,64,2005,Color
6.4,109,94,21,0,1998,Color
8.4,0,25,42,,,Color
6.7,0,112,438,98,2002,Color
6.9,160,141,81,407,2002,Color
2.1,244,95,36,17,2006,Color
4.3,365,141,31,2,2012,Color
6.6,4000,85,148,57,2009,Color
3.4,277,105,6,12,2010,Color
8.3,0,129,252,131,1973,Color
7.2,0,125,213,46,1981,Color
5.6,0,116,202,0,2005,Color
7.7,0,105,104,96,1996,Color
6.6,33000,90,314,23000,2013,Color
7.6,0,105,169,16000,1973,Color
7.4,5000,111,488,72,2001,Color
7.1,0,91,144,14,2001,Color
3.4,438,95,44,14,1980,Color
7.9,0,97,110,25,2004,Color
6.7,352,92,67,9,2003,Color
6.6,1000,104,153,10,2003,Color
7.9,0,120,418,0,1989,Color
4.9,113,99,69,56,2001,Color
7.2,0,93,41,592,2011,Color
7.4,13000,99,664,929,2002,Color
6.1,543,99,12,17,2013,Color
8.4,0,157,321,85,2006,Color
6.2,679,90,8,4,2014,Color
5.3,1000,96,31,3,2011,Color
5,915,96,117,136,2007,Color
7.7,484,90,47,222,1999,Color
7.6,23000,100,121,77,2011,Color
6.3,11000,94,70,4,2012,Color
7.6,989,98,52,12,2004,Color
5.6,0,129,14,440,2014,Color
7.3,0,103,249,82,1980,Color
6.2,421,128,27,4,2011,Color
6.6,35000,106,269,0,2013,Color
6.6,0,95,864,163,2005,Color
7.3,33000,104,440,16,2016,Color
6.6,0,87,327,79,2002,Color
6.9,0,81,95,26,2016,Color
5.8,24000,94,314,24,2011,Color
4.4,18000,89,159,10,2014,Color
6.6,0,88,311,55,1987,Color
7.6,14000,115,81,399,2013,Color
4.6,26000,96,247,24,2012,Color
6.8,0,135,69,28,1953,Color
7.1,620,113,73,688,1975,Color
4.9,963,93,252,54,1991,Color
7.3,0,109,533,260,2003,Color
7.2,0,127,108,130,1954,Color
5,10000,101,155,52,2014,Color
8.2,9000,124,356,0,1980,Black and White
8,65000,117,340,212,2013,Color
5.2,0,83,126,26,2015,Color
8.5,40000,113,2067,22000,2000,Black and White
6.5,23000,104,339,59,2013,Color
7.4,0,97,472,0,2006,Black and White
7.7,0,110,433,335,2000,Color
7.4,22000,103,216,214,2013,Color
5.1,232,94,11,0,1991,Color
7.3,0,102,56,18,1982,Color
5,122,77,18,0,1999,Color
7.2,1000,134,157,3000,1997,Color
6.7,0,129,161,24,1981,Color
6.4,11000,90,115,37,2011,Color
7.1,0,134,49,81,2016,Color
5.6,575,104,26,0,1998,Color
6.1,14000,93,211,66,2014,Color
5.2,0,106,33,23,2014,Color
7.3,599,109,209,148,1997,Color
7.5,45000,101,195,25,2014,Color
6.6,376,139,67,345,1954,Color
6.4,0,99,107,6,1981,Color
4.5,1000,100,291,6,1989,Color
6.6,5000,95,756,38,2002,Color
5.3,25000,94,561,520,2012,Color
4.9,0,93,335,13,1995,Color
7.7,0,106,385,0,2001,Color
8,19000,99,859,1000,2004,Color
3.8,562,82,113,7,2008,Color
7.6,0,135,173,407,1996,Color
5.9,0,88,374,27,1988,Color
6.2,0,89,125,17,1986,Color
7.2,0,110,87,272,1982,Color
6.3,0,107,65,8,1983,Color
5.2,0,86,323,17,2011,Color
6.9,0,91,134,19,2008,Color
6.8,16000,103,214,66,2015,Color
6.2,0,90,87,152,1982,Color
6.2,270,141,33,54,1959,Color
3.5,11000,92,53,89,2016,Color
6.1,738,99,21,1000,2009,Color
6.6,213,79,46,57,1932,Black and White
4.5,740,96,9,23,2016,Color
5.9,207,82,65,99,2000,Color
6.9,0,92,324,12,2004,Color
7.7,0,112,166,66,2003,Color
6.6,672,106,90,44,1976,Color
5.3,327,90,131,23,2001,Color
6.3,729,126,80,82,1978,Black and White
7,0,150,198,3,1989,Color
7,0,90,202,4,2006,Color
6.6,462,91,79,84,1998,Color
8.6,10000,145,565,0,1968,Color
6.4,393,95,165,4000,2001,Color
7.9,47000,97,485,0,2009,Color
5.4,249,90,41,7,2006,Color
6.9,89,41,4,0,2010,Color
7.7,920,112,196,460,1997,Color
7.2,0,122,89,22,2010,Color
6.8,0,110,89,19,2008,Color
6.2,323,87,32,3,1982,Color
7.4,0,108,265,0,1994,Color
4.6,0,121,29,35,2015,Color
6.4,0,97,86,7,2010,Color
7,507,116,151,52,1998,Color
7.7,21000,94,458,122,2004,Color
6.8,247,103,39,261,1992,Color
7,13000,112,99,52,2014,Color
7,0,91,144,263,2010,Color
6.3,0,98,158,13,2003,Color
7.1,10000,95,125,57,2015,Color
5.6,255,88,56,0,2006,Color
4.4,0,99,56,0,2014,Color
7.1,0,91,184,0,1996,Color
6.1,225,97,69,18000,1996,Color
7.4,133,136,25,0,2007,Color
7.5,489,118,22,239,2008,Color
7.2,274,94,27,0,1980,Color
7.6,49000,89,200,27,2010,Color
7.3,777,90,15,6,2008,Color
6.2,44,95,23,5,1947,Color
6.2,69,90,28,204,1998,Color
4.6,174,95,66,3,2004,Color
6.2,27000,94,455,0,2015,Color
6.2,559,90,108,0,2007,Color
3.3,40,103,44,34,2004,Color
7.5,634,60,47,,,Color
4.2,0,91,55,110,2015,Color
7.2,0,102,48,57,2011,Color
6.2,639,92,82,46,2008,Color
6.1,887,87,80,65,2009,Color
4.2,419,80,47,799,2006,Color
4.5,38,90,2,0,2009,Color
8.4,0,44,127,,,Color
7.5,0,105,60,0,2014,Color
6.7,165,67,1,0,2014,Color
5.1,0,95,15,7,2015,Color
5.5,58,87,3,49,2011,Color
4.4,0,94,47,261,2014,Color
4.4,190,109,3,3,2014,Color
6.8,2000,130,153,0,1977,Color
6.7,35,,2,3,2012,Color
8.6,49,88,,14,2015,Color
4.8,0,88,4,0,2016,Color
3.4,0,97,14,20,2015,Color
7.4,1000,113,27,44,2006,Color
7.3,0,99,26,766,2009,Color
8,0,148,309,0,1996,Color
6.5,10000,107,112,58,2011,Color
5.9,0,93,1516,0,2005,Color
6.8,750,94,123,187,2005,Color
7.4,14000,121,219,337,2011,Color
6.7,0,118,69,7,1988,Color
6.8,864,98,70,16,2006,Color
5.4,0,82,11,0,2014,Color
5.5,0,101,258,365,1986,Color
7.4,0,106,106,541,1973,Color
5.7,30000,90,475,0,2013,Color
5.4,11,79,6,0,2005,Color
3.2,491,87,12,20,2011,Color
7.1,2,,1,0,2013,Color
7.8,2000,105,182,11,2004,Color
5.3,31,89,8,0,2007,Color
7.2,0,100,21,3,2010,Color
6.2,199,92,3,4,2013,Color
5.9,0,97,65,4,2007,Color
6.7,0,96,133,37,1984,Color
5.7,0,104,140,116,1980,Color
7.1,0,117,197,179,1994,Color
7.2,0,90,228,143,1982,Color
7.4,0,115,115,1000,1956,Color
7.7,0,108,454,0,2002,Color
7.7,2000,43,27,,,Color
7.4,2000,109,208,0,1996,Color
8.4,38000,102,1916,0,2000,Color
7.1,501,100,55,9,1945,Color
7.2,539,115,40,98,1998,Color
7.5,1000,122,89,0,1986,Color
5.4,0,98,125,10,2014,Color
8.1,33000,133,2110,219,2001,Color
6,0,105,14,5,2011,Color
7.8,689,122,68,4,1997,Color
6.8,3000,106,199,68,2002,Color
6.5,0,98,37,377,2009,Color
7.7,4000,112,131,0,2005,Color
6.4,0,120,17,0,2010,Color
6.5,0,99,84,0,2001,Color
7.3,528,110,26,143,2006,Color
6.6,0,102,40,3,2011,Color
7.9,0,109,206,187,2002,Color
5.9,7000,104,137,0,2009,Color
4.7,62,134,7,0,2014,Color
8.7,32000,133,760,869,1975,Color
5.9,224,85,4,358,2015,Color
6.7,629,87,61,0,1976,Color
8.5,10000,130,178,6,2016,Color
8.4,0,199,74,,,Color
5.8,0,103,32,249,2014,Color
6.1,0,112,99,63,2012,Color
7.3,0,89,346,143,2000,Color
6.7,0,124,25,79,2010,Color
7.6,0,101,346,51,2002,Color
7.2,504,133,49,12,2009,Color
6.2,2000,112,62,0,2009,Color
5.2,0,98,726,197,2006,Color
8.1,0,60,23,,,Color
7.1,61,93,48,23,1997,Color
6.5,0,104,310,335,2004,Color
7.3,0,112,148,277,1992,Color
6.2,0,94,152,84,1981,Color
5,0,90,159,0,2009,Color
8,0,96,580,0,1968,Black and White
7.8,17000,101,1848,0,2003,Color
8.1,0,93,491,11000,1977,Color
6.7,625,152,107,309,1952,Color
7.1,0,112,522,395,2001,Color
5.6,22000,95,200,9,2015,Color
7.6,0,111,286,81,1995,Color
4.3,0,86,11,2,2013,Color
7.3,661,105,50,0,1974,Color
